loan_amnt,term,int_rate,installment,sub_grade,emp_length,annual_inc,dti,pub_rec,revol_bal,revol_util,initial_list_status,mort_acc,pub_rec_bankruptcies,zip_code,earliest_cr_line_scaled,issue_d_scaled,densidad_crediticia,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,prob_default,predicted_class
12000.0,36,6.24,366.37,1,10.0,125000.0,23.51,0.0,115145.0,81.0,0,5.0,0.0,30723,1981.0833333333333,2015.6666666666667,2.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19020371,0
12800.0,36,6.89,394.59,2,1.0,62000.0,6.41,0.0,10933.0,16.3,0,0.0,0.0,5113,1986.25,2015.5,1.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00034678646,0
13200.0,60,13.99,307.08,13,0.0,50000.0,8.14,0.0,10459.0,78.6,0,2.0,0.0,70466,2005.75,2015.5,2.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5301933,1
30000.0,60,20.99,811.44,24,9.0,83000.0,28.8,0.0,16985.0,55.3,0,2.0,0.0,5113,2003.5,2015.9166666666667,3.2142857142857144,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00086905767,0
10000.0,60,13.33,229.23,12,2.0,100000.0,11.51,0.0,9586.0,81.2,0,4.0,0.0,70466,2000.5,2015.5833333333333,2.071428571428572,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.53891367,1
35000.0,36,17.86,1262.88,19,10.0,79768.0,1.28,1.0,1196.0,5.1,1,4.0,0.0,30723,2003.8333333333333,2015.75,4.125,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68093663,1
18000.0,60,13.99,418.74,13,5.0,97000.0,11.94,0.0,8657.0,63.7,0,2.0,0.0,29597,2006.75,2015.75,2.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020078782,0
22000.0,60,12.29,492.61,10,4.0,50000.0,10.42,0.0,24500.0,79.0,1,2.0,0.0,813,1999.0833333333333,2015.5,2.1666666666666665,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00082760304,0
10000.0,36,8.18,314.2,5,7.0,37000.0,26.69,0.0,12643.0,72.2,0,0.0,0.0,5113,1999.25,2015.5833333333333,4.333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007628546,0
10000.0,36,5.32,301.15,0,10.0,25000.0,18.58,0.0,7343.0,11.5,0,3.0,0.0,30723,2003.8333333333333,2016.25,2.0384615384615383,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1617618,0
27000.0,60,15.77,653.3,15,6.0,98600.0,15.56,0.0,34651.0,61.4,0,5.0,0.0,30723,2001.9166666666667,2016.0,5.416666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36495283,0
17000.0,36,7.89,531.86,4,10.0,250000.0,16.19,1.0,15392.0,35.4,0,0.0,0.0,30723,1970.6666666666667,2015.5833333333333,1.5517241379310345,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35299164,0
10000.0,36,7.26,309.97,3,2.0,45000.0,19.33,3.0,3893.0,29.5,0,1.0,3.0,22690,2001.9166666666667,2015.75,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32597658,0
18000.0,60,26.77,547.17,30,10.0,50000.0,20.16,0.0,16540.0,64.9,0,0.0,0.0,5113,1998.25,2015.8333333333333,2.2857142857142856,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019120186,0
22500.0,36,11.47,741.64,9,10.0,130000.0,21.24,0.0,72354.0,93.1,1,3.0,0.0,29597,1987.3333333333333,2016.0833333333333,1.5384615384615383,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01510619,0
25000.0,60,20.75,672.83,21,10.0,62000.0,18.97,0.0,32378.0,72.3,0,3.0,0.0,813,2005.5,2016.0833333333333,1.9230769230769231,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00087349257,0
35000.0,60,14.65,826.24,14,0.0,95000.0,28.95,0.0,41792.0,97.0,0,5.0,0.0,70466,1995.5,2015.6666666666667,1.6363636363636365,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6529968,1
9000.0,36,8.39,283.65,5,2.0,55000.0,17.24,0.0,1489.0,5.3,0,0.0,0.0,5113,2004.75,2016.0833333333333,3.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00042916322,0
20000.0,36,8.39,630.34,5,2.0,75000.0,29.87,0.0,11589.0,37.3,0,3.0,0.0,48052,1991.75,2016.4166666666667,2.642857142857143,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23705046,0
15000.0,36,9.99,483.94,7,2.0,100000.0,8.6,0.0,9617.0,59.4,0,1.0,0.0,5113,2002.5833333333333,2015.75,3.8333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00064810755,0
12000.0,36,7.89,375.43,4,2.0,102000.0,20.5,0.0,35111.0,99.7,1,2.0,0.0,29597,1996.0833333333333,2015.8333333333333,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010845215,0
3600.0,36,9.16,114.75,6,,85000.0,12.61,0.0,17124.0,78.2,0,7.0,0.0,22690,1986.1666666666667,2016.4166666666667,4.2727272727272725,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16545266,0
9600.0,36,9.16,306.0,6,2.0,130000.0,5.56,0.0,149.0,1.3,1,0.0,0.0,30723,2011.5833333333333,2016.0833333333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888246,0
4050.0,36,12.69,135.86,11,3.0,25000.0,28.37,0.0,1578.0,29.0,0,0.0,0.0,70466,1992.4166666666667,2015.75,2.1538461538461537,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.520564,1
31950.0,36,12.59,1070.23,11,10.0,71000.0,27.13,0.0,60653.0,83.0,1,3.0,0.0,93700,1991.0,2015.8333333333333,1.5263157894736843,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99952185,1
6000.0,36,9.75,192.9,7,3.0,19000.0,16.61,0.0,6327.0,64.6,1,0.0,0.0,5113,1999.5,2016.1666666666667,4.166666666666667,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005998771,0
29875.0,36,7.89,934.66,4,9.0,140000.0,19.62,0.0,27484.0,80.8,0,0.0,0.0,5113,2003.5,2015.75,2.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046216458,0
9100.0,36,20.5,340.52,23,10.0,40000.0,16.59,0.0,10795.0,77.7,0,0.0,0.0,70466,2003.8333333333333,2016.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7223093,1
24000.0,60,12.69,542.28,11,5.0,97000.0,8.04,0.0,23633.0,85.9,0,3.0,0.0,22690,1990.25,2015.6666666666667,1.8888888888888888,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46445325,0
35000.0,60,18.25,893.54,20,7.0,95000.0,11.32,0.0,6728.0,83.1,0,1.0,0.0,813,2003.6666666666667,2015.5,6.888888888888889,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00071800686,0
7500.0,36,11.49,247.29,9,,23000.0,38.64,1.0,6147.0,39.4,0,0.0,1.0,70466,1993.25,2015.8333333333333,2.7777777777777777,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71400887,1
17000.0,36,13.67,578.3,12,2.0,63000.0,24.65,0.0,0.0,,0,0.0,0.0,48052,1986.75,2016.0833333333333,3.6666666666666665,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85704595,1
15000.0,36,9.99,483.94,7,10.0,91000.0,21.2,0.0,64102.0,75.4,1,5.0,0.0,5113,1987.1666666666667,2015.6666666666667,4.083333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047094963,0
15000.0,36,12.69,503.18,11,10.0,62000.0,37.5,0.0,17335.0,59.4,0,5.0,0.0,48052,2001.0833333333333,2015.5,1.5714285714285714,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7020202,1
5350.0,36,17.86,193.04,19,10.0,60000.0,29.32,1.0,8344.0,63.7,0,3.0,1.0,29597,1988.8333333333333,2015.9166666666667,2.5454545454545454,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02965018,0
24000.0,60,12.69,542.28,11,10.0,136000.0,25.09,0.0,21623.0,40.4,0,10.0,0.0,93700,1993.25,2015.75,3.0526315789473686,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991543,1
30000.0,60,14.33,703.2,14,3.0,206500.0,18.36,0.0,10420.0,17.1,0,6.0,0.0,30723,2000.25,2015.8333333333333,2.588235294117647,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49583957,0
12000.0,36,13.99,410.08,13,9.0,86000.0,21.92,0.0,25618.0,81.8,0,0.0,0.0,70466,2005.4166666666667,2015.5,1.9090909090909087,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68927616,1
11200.0,36,11.53,369.5,9,10.0,120000.0,26.16,0.0,18827.0,62.8,1,2.0,0.0,29597,1998.8333333333333,2015.75,2.6842105263157894,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025009347,0
8000.0,36,15.31,278.54,14,2.0,50000.0,37.76,0.0,12726.0,67.0,0,0.0,0.0,22690,2005.8333333333333,2016.0833333333333,1.7142857142857142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6767902,1
20000.0,36,7.89,625.72,4,10.0,84000.0,13.04,0.0,18081.0,71.2,1,3.0,0.0,22690,2005.3333333333333,2015.5,2.4285714285714284,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304108,0
10000.0,36,13.67,340.18,13,2.0,20000.0,35.12,0.0,8364.0,50.1,0,0.0,0.0,813,2011.6666666666667,2015.9166666666667,1.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010528454,0
35000.0,36,6.89,1078.94,2,2.0,100000.0,21.02,0.0,43777.0,37.8,0,3.0,0.0,48052,1977.5,2015.5833333333333,1.9310344827586208,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16853759,0
30000.0,60,13.33,687.68,12,0.0,266000.0,13.9,0.0,89589.0,75.0,0,5.0,0.0,93700,1989.75,2015.6666666666667,2.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992787,1
12800.0,36,7.89,400.46,4,9.0,41808.0,11.28,0.0,9071.0,44.2,1,1.0,0.0,30723,1999.75,2015.5,1.875,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19635653,0
10000.0,36,12.69,335.45,11,10.0,79000.0,33.05,0.0,20221.0,70.2,1,1.0,0.0,30723,2001.75,2015.5,2.8666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5596793,1
5125.0,36,18.49,186.55,21,10.0,26650.0,31.85,1.0,1851.0,22.0,0,0.0,1.0,48052,2005.1666666666667,2015.9166666666667,1.6666666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7812406,1
12000.0,60,8.39,245.57,5,0.0,45000.0,10.03,0.0,3386.0,23.2,1,5.0,0.0,813,1997.9166666666667,2016.25,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037630575,0
21000.0,60,10.99,456.49,8,10.0,95000.0,23.71,0.0,27729.0,48.1,0,2.0,0.0,70466,1999.5833333333333,2015.6666666666667,1.9166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42012057,0
12000.0,36,16.55,425.16,16,10.0,85000.0,10.94,0.0,22889.0,74.8,0,2.0,0.0,70466,2005.0,2015.8333333333333,2.1666666666666665,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50837266,1
24000.0,36,7.89,750.86,4,4.0,226000.0,20.07,0.0,40509.0,34.2,0,3.0,0.0,70466,1986.0833333333333,2015.5,2.6842105263157894,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24505107,0
13000.0,60,18.25,331.89,20,10.0,100000.0,5.91,0.0,9935.0,34.7,1,0.0,0.0,22690,1990.0,2015.6666666666667,2.636363636363636,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5339275,1
24000.0,36,6.24,732.74,1,10.0,135000.0,8.31,0.0,16882.0,48.2,0,2.0,0.0,813,2000.1666666666667,2015.9166666666667,3.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013582947,0
28000.0,60,7.89,566.27,4,8.0,95565.0,12.19,0.0,11585.0,7.5,0,5.0,0.0,30723,1994.5833333333333,2015.75,1.6538461538461535,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15929136,0
5825.0,36,14.46,200.39,13,1.0,30000.0,23.2,0.0,15415.0,76.7,0,1.0,0.0,48052,2000.4166666666667,2016.1666666666667,1.7272727272727273,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55447567,1
15000.0,36,13.33,507.8,12,10.0,50000.0,32.21,1.0,11575.0,46.3,1,0.0,1.0,11650,2006.0833333333333,2015.5,1.6428571428571428,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9981925,1
4200.0,36,6.24,128.23,1,6.0,110500.0,26.71,0.0,39491.0,40.9,0,7.0,0.0,48052,2000.0,2015.8333333333333,2.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13494626,0
3000.0,36,14.46,103.21,13,5.0,50000.0,8.43,0.0,1269.0,8.8,0,2.0,0.0,5113,2005.0,2016.0833333333333,1.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00031581303,0
6000.0,36,8.39,189.1,5,6.0,59273.0,18.12,1.0,7355.0,50.0,1,1.0,1.0,813,1987.5,2016.25,3.333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002874339,0
6000.0,36,9.75,192.9,7,10.0,105000.0,34.09,0.0,40319.0,66.7,0,6.0,0.0,5113,1999.6666666666667,2016.3333333333333,2.1739130434782608,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033751753,0
16000.0,60,12.69,361.52,11,1.0,65000.0,24.51,0.0,14359.0,71.8,0,4.0,0.0,93700,1996.0833333333333,2015.5,2.857142857142857,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99960846,1
5000.0,36,13.49,169.66,11,4.0,65000.0,19.11,0.0,2172.0,18.6,0,1.0,0.0,22690,2013.4166666666667,2016.6666666666667,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023869019,0
13500.0,36,14.85,467.0,14,10.0,60000.0,22.48,1.0,3539.0,25.6,0,2.0,1.0,48052,2001.0833333333333,2016.0,2.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40966082,0
2650.0,36,17.86,95.62,19,5.0,30000.0,20.52,0.0,24622.0,79.9,0,0.0,0.0,48052,1994.8333333333333,2015.6666666666667,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73764193,1
7200.0,36,11.47,237.33,9,1.0,34500.0,24.8,0.0,1875.0,72.1,0,0.0,0.0,5113,2004.5833333333333,2016.0833333333333,4.333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00076413585,0
12000.0,60,12.69,271.14,11,,70000.0,12.88,0.0,19127.0,62.9,0,4.0,0.0,5113,1974.5833333333333,2015.5,3.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011428321,0
5000.0,36,11.53,164.96,9,10.0,48000.0,17.97,2.0,1561.0,6.2,0,0.0,1.0,22690,2004.0833333333333,2015.5833333333333,1.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.41320682,0
15000.0,60,18.99,389.03,22,9.0,43000.0,11.75,1.0,12428.0,61.2,0,0.0,1.0,70466,1988.6666666666667,2015.8333333333333,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.718658,1
19200.0,60,18.99,497.96,22,5.0,280000.0,3.84,1.0,36091.0,45.1,0,3.0,1.0,70466,2003.75,2015.9166666666667,1.8666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59726334,1
5000.0,36,17.57,179.69,18,10.0,73000.0,11.79,0.0,750.0,93.7,1,3.0,0.0,48052,1987.3333333333333,2015.75,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48892903,0
20000.0,36,9.17,637.58,6,10.0,130000.0,16.17,0.0,8833.0,25.8,1,2.0,0.0,29597,1987.4166666666667,2015.75,2.3846153846153846,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009140098,0
30000.0,60,17.57,754.81,18,6.0,154250.0,17.68,0.0,27384.0,60.2,0,3.0,0.0,5113,2002.5833333333333,2015.8333333333333,5.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00092603406,0
19200.0,36,7.26,595.13,3,4.0,55000.0,21.67,0.0,10596.0,45.3,1,1.0,0.0,29597,2003.8333333333333,2015.5833333333333,2.857142857142857,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.010769525,0
20000.0,60,11.53,440.16,9,10.0,50000.0,29.86,0.0,8814.0,42.8,0,2.0,0.0,86630,1999.0,2015.5,1.5714285714285714,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99928445,1
24000.0,36,14.85,830.21,14,10.0,65000.0,15.92,1.0,5098.0,26.7,0,3.0,1.0,30723,1986.0833333333333,2015.9166666666667,3.1666666666666665,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4643227,0
35000.0,60,19.99,927.1,23,4.0,125000.0,16.08,0.0,40655.0,66.6,0,2.0,0.0,70466,1991.0,2015.9166666666667,2.5625,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5639047,1
5000.0,36,8.18,157.1,5,10.0,28000.0,7.54,1.0,3521.0,27.9,0,0.0,1.0,48052,1998.0,2015.8333333333333,4.888888888888889,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19922951,0
4750.0,36,10.49,154.37,6,4.0,79000.0,18.17,0.0,5769.0,72.5,1,6.0,0.0,22690,2000.5833333333333,2016.8333333333333,5.714285714285714,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004087856,0
20000.0,36,9.8,643.47,7,3.0,65000.0,20.11,0.0,23141.0,38.6,0,3.0,0.0,48052,1996.0833333333333,2016.0,2.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25721774,0
25000.0,36,21.49,948.18,19,10.0,72500.0,30.64,1.0,10792.0,14.0,1,1.0,1.0,30723,1995.4166666666667,2016.6666666666667,1.6206896551724137,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013856153,0
16000.0,36,6.24,488.5,1,7.0,170000.0,25.15,0.0,23103.0,41.7,1,0.0,0.0,813,2005.3333333333333,2015.5,1.9285714285714288,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003557744,0
14400.0,60,15.61,347.21,15,9.0,86000.0,26.04,0.0,21657.0,66.8,1,0.0,0.0,22690,1991.75,2015.6666666666667,1.45,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7601196,1
1000.0,36,7.89,31.29,4,4.0,36100.0,14.66,0.0,872.0,3.1,0,0.0,0.0,30723,2003.1666666666667,2015.6666666666667,1.625,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08792379,0
16000.0,60,14.46,376.12,13,1.0,41000.0,11.29,0.0,16223.0,89.6,0,0.0,0.0,5113,2001.0,2016.1666666666667,1.6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012102136,0
